customerid,0,1
2977-CEBSX,0.9755771445268081,0.02442285547319187
0177-PXBAT,0.5789246717511949,0.42107532824880517
6599-CEBNN,0.6804235636303709,0.31957643636962907
2519-ERQOJ,0.7850518169643399,0.21494818303566005
5876-QMYLD,0.9751343388750123,0.02486566112498764
2277-AXSDC,0.9732135375331676,0.02678646246683235
9442-JTWDL,0.9550765503991262,0.04492344960087376
0979-PHULV,0.6573762808369925,0.3426237191630075
3067-SVMTC,0.9658574645371076,0.03414253546289232
5495-GPSRW,0.9835720094773492,0.016427990522650773
7606-BPHHN,0.99132037814232,0.00867962185768006
4742-DRORA,0.9169755574065929,0.08302444259340712
0111-KLBQG,0.6185118870589162,0.38148811294108376
4800-VHZKI,0.5393752556005389,0.4606247443994611
7989-CHGTL,0.5191572690876478,0.4808427309123522
0334-GDDSO,0.17254434947896702,0.827455650521033
4163-NCJAK,0.9722737637543851,0.027726236245614922
5233-AOZUF,0.4666148466441209,0.5333851533558791
5973-EJGDP,0.709047206889956,0.2909527931100439
1996-DBMUS,0.6842164882289465,0.3157835117710535
7916-VCCPB,0.7551897963971084,0.24481020360289157
4686-GEFRM,0.9425961282476064,0.057403871752393545
5249-QYHEX,0.9867239321073497,0.013276067892650368
0578-SKVMF,0.6245273954652109,0.37547260453478914
5564-NEMQO,0.10230028908807287,0.8976997109119271
2233-FAGXV,0.8726540178215059,0.1273459821784942
5605-IYGFG,0.5132947988212061,0.4867052011787939
7663-ZTEGJ,0.7633102378566001,0.23668976214339987
3935-TBRZZ,0.9756762790789372,0.024323720921062827
8111-BKVDS,0.8141845391351789,0.18581546086482112
2055-SIFSS,0.8334701361298369,0.16652986387016314
2806-MLNTI,0.6195573206164471,0.3804426793835529
8734-DKSTZ,0.35553545165901346,0.6444645483409865
4360-PNRQB,0.6399868858434282,0.3600131141565718
6152-ONASV,0.9645942913862638,0.035405708613736174
9063-ZGTUY,0.7211489461101287,0.2788510538898713
7781-HVGMK,0.9862020747691348,0.013797925230865172
2181-UAESM,0.588916959793981,0.4110830402060191
2957-LOLHO,0.7716257401795998,0.2283742598204002
6048-NJXHX,0.9811179777428202,0.01888202225717983
2320-SLKMB,0.8770439900445132,0.12295600995548688
4980-URKXC,0.9746580669540892,0.025341933045910793
4376-KFVRS,0.9692284322623078,0.03077156773769216
5886-VLQVU,0.6806028534607722,0.31939714653922785
3577-AMVUX,0.5801438021892729,0.4198561978107271
0771-WLCLA,0.6116550207140348,0.3883449792859652
5628-RKIFK,0.6541845369729071,0.3458154630270929
0206-TBWLC,0.7618983650129629,0.2381016349870371
2937-FTHUR,0.7677785130861182,0.2322214869138818
1910-FMXJM,0.5799435039484162,0.4200564960515838
7752-XUSCI,0.5077325413569456,0.4922674586430544
4110-PFEUZ,0.36689363772936523,0.6331063622706348
0732-OCQOC,0.9842473563715439,0.015752643628456044
5168-MSWXT,0.30782422464774783,0.6921757753522522
1090-ESELR,0.9690072161800327,0.030992783819967243
8592-PLTMQ,0.9784183466161526,0.02158165338384746
5760-WRAHC,0.8607824311880412,0.13921756881195876
8847-GEOOQ,0.8722799917190182,0.12772000828098187
0256-LTHVJ,0.5607206779833702,0.4392793220166297
4785-FCIFB,0.987041952010444,0.01295804798955603
8313-NDOIA,0.3109459951296196,0.6890540048703804
5149-CUZUJ,0.924465515225358,0.07553448477464197
0942-KOWSM,0.9647764185617759,0.035223581438224155
4237-CLSMM,0.8459017031287217,0.15409829687127827
1452-VOQCH,0.14498371490408302,0.855016285095917
4719-UMSIY,0.8899042801582528,0.11009571984174714
6614-VBEGU,0.8301064579450276,0.1698935420549724
0880-TKATG,0.15318210458638937,0.8468178954136106
3811-VBYBZ,0.18296709140791612,0.8170329085920839
1480-BKXGA,0.9721125461856172,0.02788745381438287
2996-XAUVF,0.9617831070540955,0.03821689294590452
9076-AXYIK,0.8553770753258886,0.14462292467411142
5968-XQIVE,0.9128013185483022,0.08719868145169789
8896-RAZCR,0.9850501190228302,0.014949880977169767
4640-UHDOS,0.7623140390903546,0.23768596090964542
4933-IKULF,0.9542326739422884,0.045767326057711624
3583-EKAPL,0.38082407066736834,0.6191759293326317
1304-BCCFO,0.7345271899134505,0.2654728100865496
4104-PVRPS,0.9315599923630331,0.06844000763696688
9399-APLBT,0.1939457343657197,0.8060542656342803
2359-KMGLI,0.550192703872667,0.4498072961273329
3780-DDGSE,0.7898270525567582,0.21017294744324178
4431-EDMIQ,0.8337965724253811,0.16620342757461895
0306-JAELE,0.28492396622726146,0.7150760337727385
6227-HWPWX,0.6953114554434021,0.30468854455659783
0486-LGCCH,0.9772898647218211,0.022710135278178858
0447-BEMNG,0.8425176710705131,0.15748232892948694
4612-SSVHJ,0.4883704152909508,0.5116295847090492
5168-MQQCA,0.9167396163296311,0.08326038367036889
5949-XIKAE,0.4478330851532307,0.5521669148467693
7971-HLVXI,0.9452842563984999,0.05471574360150014
9094-AZPHK,0.23700274238365926,0.7629972576163407
3649-JPUGY,0.9650573971360719,0.03494260286392816
8372-JUXUI,0.2702901899819218,0.7297098100180782
3552-CTCYF,0.8775203690010633,0.12247963099893665
6778-YSNIH,0.4515959476831307,0.5484040523168693
0388-EOPEX,0.4456273128221009,0.5543726871778991
5756-OZRIO,0.9039196062598165,0.09608039374018355
6579-JPICP,0.7100181407708039,0.28998185922919606
8205-OTCHB,0.8561689775367732,0.14383102246322674
4134-BSXLX,0.9386792516285462,0.061320748371453834
0505-SPOOW,0.9854625151441778,0.014537484855822163
6235-VDHOM,0.3559290300804735,0.6440709699195265
7783-YKGDV,0.32818099791841926,0.6718190020815807
4374-YMUSQ,0.7988573591325563,0.20114264086744366
4513-CXYIX,0.972755946735954,0.027244053264046036
3957-HHLMR,0.9449973697232728,0.05500263027672721
7803-XOCCZ,0.8732427103253437,0.12675728967465624
5736-YEJAX,0.9776965620201102,0.02230343797988974
5609-CEBID,0.3244435161842695,0.6755564838157305
8981-FJGLA,0.5254455638343423,0.4745544361656577
7218-HKQFK,0.24314498510382365,0.7568550148961763
4636-QRJKY,0.4215923423020542,0.5784076576979458
1135-LMECX,0.7522536425992983,0.2477463574007017
4332-MUOEZ,0.8773857755021062,0.12261422449789382
8535-SFUTN,0.5710280083571668,0.4289719916428331
5956-VKDTT,0.3027963424199007,0.6972036575800993
8677-HDZEE,0.6831029534939048,0.3168970465060952
2475-MROZF,0.7957493026710016,0.2042506973289983
9412-GHEEC,0.552934061504226,0.44706593849577403
3482-ABPKK,0.9681693022472468,0.03183069775275314
6705-LXORM,0.45533299675825156,0.5446670032417484
0257-ZESQC,0.7144498136836457,0.28555018631635437
7531-GQHME,0.8907799722137419,0.10922002778625806
5174-ITUMV,0.7380186399495459,0.26198136005045414
4109-CYRBD,0.6950939196539032,0.30490608034609684
0913-XWSCN,0.7306583501812883,0.26934164981871167
6825-UYPFK,0.7393051637093127,0.2606948362906873
8397-MVTAZ,0.3616757475673228,0.6383242524326772
0750-EBAIU,0.9213239901406588,0.07867600985934121
8606-CIQUL,0.9729488305812273,0.027051169418772676
3571-DPYUH,0.8977305653238834,0.10226943467611664
7601-GNDYK,0.9873105702557103,0.012689429744289613
0356-OBMAC,0.8882123293523995,0.11178767064760056
8067-NIOYM,0.9864381028972752,0.013561897102724822
1403-GYAFU,0.9862361047361103,0.013763895263889605
4234-XTNEA,0.25121011405183247,0.7487898859481675
1297-VQDRP,0.7875128812482781,0.21248711875172183
9282-IZGQK,0.10480589910870686,0.8951941008912931
5348-CAGXB,0.30412408570456306,0.6958759142954369
0621-HJWXJ,0.8110799236592576,0.18892007634074232
5844-QVTAT,0.9621856705432723,0.03781432945672769
8905-IAZPF,0.8829385783750068,0.11706142162499328
5394-MEITZ,0.9689156651967006,0.031084334803299394
6859-QNXIQ,0.9714467884216335,0.028553211578366506
2782-LFZVW,0.7472163024627934,0.2527836975372066
2866-IKBTM,0.7522536425992983,0.2477463574007017
1342-JPNKI,0.29451054206668714,0.7054894579333129
2817-NTQDO,0.8097561006240761,0.1902438993759239
7129-AZJDE,0.8686790056988563,0.1313209943011438
6986-IJDHX,0.6768217520129705,0.3231782479870295
2560-PPCHE,0.8366854019410721,0.16331459805892784
4676-MQUEA,0.8271135507338815,0.1728864492661185
8138-EALND,0.9081335646215593,0.09186643537844073
3580-HYCSP,0.9690758537758937,0.030924146224106296
1352-HNSAW,0.9740589036714418,0.025941096328558195
2075-PUEPR,0.9845558584618136,0.015444141538186431
1982-FEBTD,0.9853222450147168,0.01467775498528324
5301-GAUUY,0.6638376147456351,0.33616238525436487
5791-KAJFD,0.9347850319465372,0.06521496805346282
2654-VBVPB,0.8107202981104462,0.18927970188955381
1154-HYWWO,0.9599903107610526,0.040009689238947474
2501-XWWTZ,0.5232317427632941,0.4767682572367059
3716-UVSPD,0.5111275797075527,0.4888724202924472
6815-ABQFQ,0.6719400915794118,0.32805990842058824
7343-EOBEU,0.8282874403878326,0.1717125596121673
3701-SFMUH,0.8060380015653721,0.1939619984346279
6103-LIANB,0.8845079722268236,0.11549202777317631
7319-VENRZ,0.8041843198078596,0.19581568019214032
5846-NEQVZ,0.9838902191749659,0.016109780825034163
6967-QIQRV,0.6989410886870908,0.30105891131290924
5781-RFZRP,0.9833608516433183,0.016639148356681687
0939-YAPAF,0.3616757475673228,0.6383242524326772
0308-IVGOK,0.8937780510269755,0.10622194897302445
7293-LSCDV,0.9871270704126958,0.01287292958730421
7025-WCBNE,0.9525348629467922,0.04746513705320781
5756-JYOJT,0.897286133891874,0.10271386610812605
4710-FDUIZ,0.803506653143446,0.1964933468565539
6030-REHUX,0.47001817684363,0.52998182315637
9548-LIGTA,0.9757104918529024,0.024289508147097644
5150-LJNSR,0.8895295013924092,0.11047049860759087
8270-RKSAP,0.45302307247685913,0.5469769275231409
6522-YRBXD,0.5484761861709841,0.4515238138290158
2640-LYMOV,0.7452753836041639,0.2547246163958361
1218-VKFPE,0.8675294455514647,0.13247055444853528
3627-FHKBK,0.3701884187751998,0.6298115812248002
2865-TCHJW,0.21467456851206512,0.7853254314879349
1423-BMPBQ,0.5573408870459526,0.44265911295404736
2393-DIVAI,0.878122648586627,0.12187735141337294
5192-EBGOV,0.08880674646089814,0.9111932535391019
4568-KNYWR,0.9670058548987144,0.03299414510128561
8752-IMQOS,0.9572190777134891,0.04278092228651084
0742-LAFQK,0.9514763843751132,0.04852361562488684
0795-LAFGP,0.9753405578600204,0.024659442139979594
0619-OLYUR,0.9660545562164551,0.03394544378354496
5512-IDZEI,0.9642595955287915,0.03574040447120853
0459-SPZHJ,0.9681688324806925,0.031831167519307466
0215-BQKGS,0.746924147401006,0.25307585259899407
9244-ZVAPM,0.41554510492997065,0.5844548950700293
0719-SYFRB,0.8470840211385045,0.15291597886149552
8208-EUMTE,0.9716405281875957,0.028359471812404332
5172-MIGPM,0.6857719890351233,0.3142280109648768
1710-RCXUS,0.8585514437441052,0.1414485562558948
0374-FIUCA,0.9855240644316614,0.014475935568338628
5839-SUYVZ,0.7057573551791942,0.2942426448208058
5173-ZXXXL,0.9493517378181188,0.050648262181881225
